DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-09T11:25:07Z,-0.123,12.8832,0.8588,4.7581,38.216,29.035763,9.7284,92.811,9.257,82.5842,141.5,10572.442273887616,0.143,0
2026-03-09T11:25:07Z,-0.093,12.8841,0.946,4.7873,38.109,28.956792,9.7418,93.086,9.266,83.1,111.14,10500.716296153469,0.111,0
2026-03-09T11:25:07Z,-0.078,12.9228,0.9896,4.7823,38.111,28.951198,9.76,93.538,9.276,83.7543,102.29,10470.977157781777,0.08,0
2026-03-09T11:25:07Z,-0.069,12.973,0.9787,4.8003,38.152,28.968121,9.7717,93.935,9.287,84.3868,103.16,10454.168568407213,0.055,0
2026-03-09T11:25:07Z,-0.061,12.9918,0.9641,4.8691,38.181,28.971103,9.7758,94.174,9.297,84.8112,103.31,10444.887197408227,0.039,0
2026-03-09T11:25:07Z,-0.053,12.9919,0.9878,4.9995,38.228,28.987236,9.796,94.323,9.308,85.1861,102.69,10459.244054225248,0.034,0
2026-03-09T11:25:07Z,-0.048,12.984,1.0323,5.0448,38.233,28.972867,9.8643,94.411,9.32,85.5643,97.406,10451.418664076067,0.037,0
2026-03-09T11:25:07Z,-0.043,12.9632,1.0277,4.9728,38.194,28.92421,9.9125,94.475,9.33,85.8563,94.018,10421.149284612664,0.042,0
2026-03-09T11:25:07Z,-0.032,12.9352,0.9988,4.9139,38.196,28.90635,9.9374,94.548,9.34,86.1351,91.682,10422.95037317829,0.044,0
2026-03-09T11:25:07Z,-0.014,12.9104,1.0404,4.8448,38.195,28.883759,9.9607,94.609,9.35,86.3539,87.119,10418.48952042378,0.044,0
2026-03-09T11:25:07Z,0.005,12.8883,1.1401,4.7186,38.179,28.841324,9.9726,94.644,9.358,86.5224,82.773,10394.576667844625,0.041,0
2026-03-09T11:25:07Z,0.018,12.86,1.1971,4.5835,38.224,28.837241,9.9834,94.672,9.364,86.7102,80.515,10408.8578891276,0.036,0
2026-03-09T11:25:07Z,0.022,12.8355,1.1969,4.5085,38.351,28.897776,9.9987,94.698,9.371,86.9035,81.174,10478.73635324028,0.029,0
2026-03-09T11:25:07Z,0.023,12.8131,1.1955,4.6667,38.523,29.002345,10.0108,94.728,9.379,87.2245,81.944,10587.461628489737,0.021,0
2026-03-09T11:25:07Z,0.025,12.772,1.2129,4.9932,38.644,29.086671,10.0221,94.764,9.387,87.7524,81.667,10690.783819874152,0.015,0
2026-03-09T11:25:07Z,0.03,12.7166,1.2243,5.1417,38.63,29.092754,10.0379,94.777,9.393,88.3822,81.444,10732.627580494403,0.01,0
2026-03-09T11:25:07Z,0.035,12.6663,1.2172,5.0632,38.481,29.012477,10.0522,94.772,9.399,88.8174,82.797,10692.16019953388,0.006,0
2026-03-09T11:25:07Z,0.038,12.6335,1.2025,4.8629,38.27,28.877251,10.0615,94.807,9.406,88.9707,86.217,10590.20313866725,0.004,0
2026-03-09T11:25:07Z,0.037,12.6187,1.2042,4.6674,38.155,28.789803,10.0709,94.859,9.414,89.0302,88.756,10520.375414928702,0.003,0
2026-03-09T11:25:07Z,0.033,12.6439,1.2208,4.6462,38.261,28.843167,10.0672,94.83,9.421,89.1936,91.09,10552.508621319183,0.004,0
2026-03-09T11:25:07Z,0.03,12.6987,1.2118,4.6752,38.457,28.951573,10.0499,94.743,9.426,89.5696,92.959,10615.496032780582,0.007,0
2026-03-09T11:25:07Z,0.032,12.7386,1.1784,4.6417,38.514,28.958751,10.0448,94.713,9.431,89.9626,91.988,10596.143026593467,0.009,0
2026-03-09T11:25:07Z,0.039,12.7376,1.1583,4.6508,38.418,28.866486,10.0579,94.744,9.436,90.2453,90.502,10513.264023170668,0.012,0
2026-03-09T11:25:07Z,0.048,12.6955,1.169,4.7183,38.322,28.787424,10.063,94.763,9.441,90.4919,90.489,10468.917785800446,0.013,0
2026-03-09T11:25:07Z,0.053,12.6369,1.1911,4.7746,38.297,28.763975,10.0593,94.765,9.445,90.708,90.319,10485.300548098583,0.013,0
