DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-04-06T11:41:11Z,-0.102,16.1784,2.4792,1.4976,36.803,30.311569,9.8234,100.209,11.345,63.1267,2256,9677.245555587728,0.043,0
2026-04-06T11:41:11Z,-0.087,16.1842,2.4815,1.4629,36.835,30.335769,9.8374,100.259,11.345,57.5164,2245.1,9693.072228135881,0.05,0
2026-04-06T11:41:11Z,-0.072,16.1855,2.5165,1.5061,36.853,30.349399,9.8489,100.159,11.344,56.1608,2215.7,9703.084831833856,0.053,0
2026-04-06T11:41:11Z,-0.06,16.1815,2.5528,1.6107,36.855,30.349495,9.836,99.967,11.343,55.1683,2169.8,9705.38501840232,0.056,0
2026-04-06T11:41:11Z,-0.05,16.1762,2.5632,1.5997,36.842,30.336932,9.8545,99.7,11.342,54.0333,1983,9698.43296591749,0.062,0
2026-04-06T11:41:11Z,-0.038,16.1739,2.5917,1.5103,36.829,30.324359,9.8677,99.413,11.342,53.3651,1568.3,9689.807635839046,0.07,0
2026-04-06T11:41:11Z,-0.021,16.1733,2.6733,1.5538,36.833,30.32434,9.8482,99.176,11.342,53.112,1263.4,9690.125382734008,0.075,0
2026-04-06T11:41:11Z,0.004,16.1709,2.7338,1.6479,36.852,30.336703,9.8356,99.014,11.343,52.7796,1339.6,9701.197759974351,0.078,0
2026-04-06T11:41:11Z,0.035,16.1677,2.7498,1.6577,36.868,30.346971,9.8043,98.91,11.343,52.444,1304.4,9711.07211149686,0.078,0
2026-04-06T11:41:11Z,0.06,16.165,2.7752,1.6035,36.843,30.321606,9.7753,98.861,11.343,52.2371,834.66,9692.580054999506,0.078,0
2026-04-06T11:41:11Z,0.072,16.1605,2.8154,1.5392,36.804,30.283748,9.7517,98.907,11.344,52.0854,534,9665.279251803204,0.077,0
2026-04-06T11:41:11Z,0.082,16.1553,2.8442,1.529,36.798,30.269824,9.7377,99.05,11.346,51.9,939.74,9657.211176289613,0.075,0
2026-04-06T11:41:11Z,0.099,16.1517,2.8661,1.5488,36.824,30.28011,9.73,99.21,11.347,51.8021,1427.2,9667.293716727156,0.074,0
2026-04-06T11:41:11Z,0.121,16.1474,2.8962,1.5738,36.839,30.281237,9.7216,99.293,11.348,51.8481,1326.4,9670.56357425268,0.075,0
2026-04-06T11:41:11Z,0.145,16.139,2.9253,1.6268,36.849,30.283428,9.73,99.348,11.348,51.854,1149.5,9676.947592207584,0.075,0
2026-04-06T11:41:11Z,0.168,16.1272,2.9357,1.7113,36.878,30.306588,9.7462,99.403,11.349,51.7876,1203,9701.759901648344,0.069,0
2026-04-06T11:41:11Z,0.189,16.1117,2.9465,1.8092,36.873,30.307542,9.7749,99.455,11.351,51.8198,1326.5,9711.145133061751,0.056,0
2026-04-06T11:41:11Z,0.204,16.0939,2.956,1.8194,36.852,30.294968,9.7793,99.556,11.351,51.8983,1293.4,9711.134528553908,0.041,0
2026-04-06T11:41:11Z,0.21,16.0828,2.9265,1.6988,36.831,30.28143,9.7867,99.645,11.351,51.8769,958.18,9706.625953475854,0.027,0
2026-04-06T11:41:11Z,0.21,16.0841,2.8967,1.5807,36.815,30.270728,9.7962,99.671,11.352,51.9049,833.2,9697.449465946602,0.019,0
2026-04-06T11:41:11Z,0.206,16.0934,2.9046,1.5877,36.842,30.292443,9.7903,99.648,11.353,52.0654,943.71,9709.418521059131,0.016,0
2026-04-06T11:41:11Z,0.205,16.101,2.9211,1.6464,36.843,30.29025,9.8069,99.571,11.355,52.1828,795.06,9703.452071871983,0.017,0
2026-04-06T11:41:11Z,0.211,16.1059,2.9466,1.6755,36.793,30.244203,9.8145,99.456,11.355,52.2052,592.96,9664.421657679175,0.02,0
2026-04-06T11:41:11Z,0.224,16.1098,2.9811,1.6995,36.798,30.243155,9.8155,99.361,11.357,52.2509,526.98,9661.433547042185,0.022,0
2026-04-06T11:41:11Z,0.236,16.1087,3.0135,1.7664,36.844,30.277575,9.8135,99.296,11.358,52.3915,577.13,9689.163963617659,0.022,0
2026-04-06T11:41:11Z,0.242,16.1036,3.0467,1.8693,36.849,30.279759,9.8081,99.26,11.358,52.5285,691.49,9693.723173058906,0.018,0
2026-04-06T11:41:11Z,0.243,16.0967,3.0743,1.9186,36.836,30.269568,9.7937,99.336,11.358,52.6163,671.13,9689.521258714669,0.011,0
2026-04-06T11:41:11Z,0.242,16.0896,3.0809,1.8501,36.847,30.281223,9.7861,99.54,11.358,52.6786,531.75,9702.672453214407,0.004,0
2026-04-06T11:41:11Z,0.241,16.0834,3.0603,1.7247,36.858,30.293805,9.7837,99.78,11.358,52.6788,347.59,9716.069991025226,-0.001,0
2026-04-06T11:41:11Z,0.239,16.0806,3.0576,1.6998,36.856,30.294845,9.7743,99.965,11.358,52.7049,201.66,9718.454662901668,-0.003,0
2026-04-06T11:41:11Z,0.238,16.0824,3.0738,1.7886,36.851,30.293794,9.7812,100.059,11.359,52.8219,143.59,9716.61937146532,-0.002,0
2026-04-06T11:41:11Z,0.237,16.0868,3.0479,1.8086,36.832,30.281107,9.8048,100.029,11.36,52.9757,126.42,9704.140880681618,0.003,0
2026-04-06T11:41:11Z,0.237,16.0916,3.0027,1.7366,36.813,30.268316,9.8314,99.861,11.361,53.1023,120.79,9691.370614520834,0.011,0
2026-04-06T11:41:11Z,0.238,16.096,2.9937,1.7027,36.812,30.266011,9.8485,99.602,11.361,53.1473,118.36,9687.104938926472,0.021,0
2026-04-06T11:41:11Z,0.244,16.1002,3.0552,1.7411,36.807,30.253229,9.8583,99.338,11.362,53.1759,118.47,9674.693422487326,0.03,0
2026-04-06T11:41:11Z,0.254,16.1036,3.1544,1.8248,36.807,30.240629,9.8561,99.15,11.362,53.2761,122.37,9662.881210599926,0.039,0
2026-04-06T11:41:11Z,0.269,16.1075,3.195,1.8268,36.822,30.240516,9.8361,98.975,11.362,53.499,128.86,9660.629463365802,0.046,0
2026-04-06T11:41:11Z,0.285,16.1082,3.1875,1.7313,36.85,30.251851,9.8085,98.72,11.363,53.8058,133.27,9669.165878743614,0.051,0
2026-04-06T11:41:11Z,0.297,16.0966,3.1807,1.694,36.86,30.250795,9.7795,98.425,11.364,54.06,133.76,9674.772092728484,0.052,0
2026-04-06T11:41:11Z,0.309,16.0765,3.1957,1.7521,36.839,30.227729,9.7676,98.014,11.364,54.2495,135.91,9667.751147110856,0.049,0
2026-04-06T11:41:11Z,0.324,16.0574,3.2439,1.8527,36.839,30.226689,9.7632,97.356,11.364,54.3767,142.84,9677.5390437685,0.042,0
2026-04-06T11:41:11Z,0.339,16.0418,3.2644,1.8516,36.852,30.238221,9.7323,96.496,11.366,54.5647,146.76,9695.32455591867,0.035,0
2026-04-06T11:41:11Z,0.348,16.029,3.2351,1.7388,36.85,30.2403,9.7109,95.591,11.367,54.8873,143.81,9704.102108651941,0.029,0
2026-04-06T11:41:11Z,0.35,16.021,3.1896,1.7187,36.856,30.251832,9.681,94.955,11.367,55.0944,143.36,9717.6932625914,0.025,0
2026-04-06T11:41:11Z,0.35,16.0199,3.1223,1.7447,36.848,30.250789,9.6099,94.89,11.367,55.2624,146.51,9717.481903933764,0.026,0
2026-04-06T11:41:11Z,0.352,16.0218,3.0711,1.712,36.818,30.227702,9.5235,95.412,11.367,55.5416,147.31,9698.153277784553,0.035,0
2026-04-06T11:41:11Z,0.358,16.0269,3.0777,1.6991,36.822,30.226426,9.42,96.34,11.368,55.8031,147.6,9694.302165987401,0.05,0
2026-04-06T11:41:11Z,0.37,16.0363,3.2111,1.7592,36.843,30.23535,9.3407,97.499,11.37,56.1008,154.78,9696.118634828943,0.065,0
2026-04-06T11:41:11Z,0.393,16.0464,3.4606,1.8583,36.823,30.208721,9.3343,98.726,11.37,56.4735,169.89,9669.473126144172,0.079,0
2026-04-06T11:41:11Z,0.425,16.049,3.6054,1.838,36.776,30.158185,9.3937,99.87,11.371,56.7825,179.9,9628.222705745404,0.087,0
2026-04-06T11:41:11Z,0.454,16.0417,3.6128,1.7183,36.761,30.131774,9.4917,100.81,11.371,56.9112,187.21,9611.488544538617,0.087,0
2026-04-06T11:41:11Z,0.479,16.0293,3.6673,1.6755,36.792,30.143101,9.6142,101.448,11.372,56.9974,203.97,9627.246397867013,0.077,0
2026-04-06T11:41:11Z,0.5,16.0152,3.7978,1.7302,36.835,30.168246,9.7438,101.748,11.373,57.1368,217.07,9654.86505148668,0.062,0
2026-04-06T11:41:11Z,0.513,16.0014,3.8841,1.8341,36.855,30.182066,9.8628,101.788,11.374,57.2201,224.06,9673.437552350733,0.046,0
2026-04-06T11:41:11Z,0.517,15.981,3.8954,1.8381,36.852,30.183321,9.9643,101.707,11.375,57.3158,242.49,9685.78330457084,0.034,0
2026-04-06T11:41:11Z,0.517,15.9583,3.8678,1.7441,36.847,30.183425,10.0335,101.614,11.377,57.4333,270.9,9698.521657696341,0.026,0
2026-04-06T11:41:11Z,0.52,15.9437,3.842,1.7566,36.843,30.18332,10.0634,101.554,11.377,57.6086,307.34,9706.590096278689,0.021,0
2026-04-06T11:41:11Z,0.528,15.9401,3.8408,1.8522,36.842,30.182063,10.0619,101.511,11.377,57.8856,352.06,9707.60449146033,0.021,0
