DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-04-20T11:51:55Z,-0.117,15.664,2.6741,2.2595,36.868,31.074778,9.0289,92.003,9.753,84.0749,316.84,10600.104120073795,0.365,0
2026-04-20T11:51:55Z,-0.026,16.4106,2.8952,2.1823,36.703,30.960858,8.8895,92.664,9.773,95.5617,226.03,10061.770192270827,0.325,0
2026-04-20T11:51:55Z,0.047,16.8259,3.2898,2.0958,36.631,30.874238,8.8509,93.486,9.789,95.7182,195.7,9758.878314323383,0.267,0
2026-04-20T11:51:55Z,0.104,17.0474,3.5166,2.136,36.654,30.852076,8.8345,94.382,9.802,95.4327,175.86,9620.285834006272,0.208,0
2026-04-20T11:51:55Z,0.145,17.173,3.5648,2.225,36.732,30.883147,8.8494,95.203,9.812,95.7224,156.83,9576.078629161422,0.156,0
2026-04-20T11:51:55Z,0.174,17.2025,3.6309,2.1813,36.74,30.869266,8.9126,95.783,9.819,96.6409,141.78,9549.611930002047,0.114,0
2026-04-20T11:51:55Z,0.194,17.1426,3.7254,2.0516,36.672,30.811084,9.0047,96.166,9.826,96.6429,130.47,9537.501147825047,0.082,0
2026-04-20T11:51:55Z,0.206,17.0751,3.7745,1.9896,36.66,30.814017,9.1071,96.443,9.833,91.6171,124.53,9576.111953933583,0.058,0
2026-04-20T11:51:55Z,0.215,17.0288,3.7836,2.0459,36.74,30.904754,9.2067,96.592,9.837,80.2704,124.98,9670.930016751807,0.04,0
2026-04-20T11:51:55Z,0.224,16.9955,3.7694,2.0834,36.845,31.02012,9.2636,96.643,9.838,70.3549,123.89,9778.480369480338,0.027,0
2026-04-20T11:51:55Z,0.23,16.9979,3.7107,1.9993,36.945,31.130533,9.2949,96.618,9.839,66.4589,122.04,9863.126425575327,0.018,0
