DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-16T10:42:41Z,-0.102,10.5839,4.1351,2.9769,37.471,26.669848000000002,10.3285,92.698,9.749,132.4422,91.108,9878.351596864719,0.02,0
2026-03-16T10:42:41Z,-0.095,10.5854,4.0766,3.0405,37.486,26.680915,10.3288,92.781,9.75,132.5465,90.478,9887.57524167282,0.021,0
2026-03-16T10:42:41Z,-0.086,10.5852,4.0442,3.074,37.495,26.687205,10.3147,92.921,9.752,132.4903,90.048,9893.478239582957,0.021,0
2026-03-16T10:42:41Z,-0.079,10.5851,4.0357,3.0408,37.488,26.682471,10.3135,93.077,9.753,132.3648,89.879,9889.191313648445,0.02,0
2026-03-16T10:42:41Z,-0.074,10.5852,4.0403,2.9464,37.495,26.687092,10.3192,93.175,9.753,132.3202,89.631,9893.373895702973,0.018,0
2026-03-16T10:42:41Z,-0.072,10.5846,4.0831,2.9581,37.485,26.679657,10.3262,93.205,9.754,132.2082,89.565,9886.91928415985,0.015,0
2026-03-16T10:42:41Z,-0.071,10.5843,4.1277,3.0453,37.452,26.656009,10.3439,93.195,9.756,132.0439,89.619,9865.40207530024,0.014,0
2026-03-16T10:42:41Z,-0.069,10.5849,4.1309,3.044,37.452,26.654856,10.3652,93.13,9.757,131.9686,89.268,9863.970051054795,0.017,0
2026-03-16T10:42:41Z,-0.065,10.5853,4.105,3.0109,37.469,26.665707,10.3768,93.039,9.758,131.986,88.665,9873.6744793243015,0.022,0
2026-03-16T10:42:41Z,-0.06,10.5849,4.081,3.0211,37.464,26.660362,10.3757,92.912,9.756,132.082,88.204,9869.020026277089,0.027,0
2026-03-16T10:42:41Z,-0.051,10.5846,4.074,3.0299,37.456,26.653652,10.3798,92.719,9.751,132.0969,87.452,9863.052429304302,0.028,0
2026-03-16T10:42:41Z,-0.037,10.5836,4.0874,3.049,37.448,26.647999,10.3686,92.569,9.746,132.0803,86.444,9858.49226237886,0.028,0
2026-03-16T10:42:41Z,-0.027,10.5811,4.0927,3.0129,37.459,26.655437,10.3586,92.578,9.745,132.2253,86.178,9866.873003362067,0.027,0
2026-03-16T10:42:41Z,-0.022,10.5788,4.0292,2.9354,37.494,26.680164,10.3516,92.727,9.746,132.3871,86.37,9891.01244767441,0.024,0
2026-03-16T10:42:41Z,-0.021,10.5779,3.9367,2.966,37.512,26.693273,10.3208,92.887,9.746,132.4886,86.089,9903.626229975933,0.02,0
2026-03-16T10:42:41Z,-0.017,10.5776,3.9062,3.0408,37.504,26.687092,10.3008,93.024,9.747,132.5921,85.361,9898.130959568438,0.015,0
2026-03-16T10:42:41Z,-0.012,10.5769,3.9099,3.0878,37.48,26.668851,10.3006,93.182,9.748,132.6926,84.743,9881.808692999333,0.012,0
2026-03-16T10:42:41Z,-0.007,10.5769,3.8812,3.023,37.475,26.662991,10.3266,93.327,9.748,132.7564,84.46,9876.427988460797,0.011,0
2026-03-16T10:42:41Z,-0.006,10.5775,3.8427,2.9068,37.501,26.679661,10.3455,93.415,9.749,132.7604,84.452,9891.363328972615,0.011,0
2026-03-16T10:42:41Z,-0.006,10.5774,3.8438,2.9458,37.501,26.680134,10.3544,93.409,9.751,132.8272,84.509,9891.860571067284,0.012,0
2026-03-16T10:42:41Z,-0.005,10.5756,3.8533,2.9827,37.483,26.668705,10.3785,93.334,9.752,133.0483,84.238,9882.48744015766,0.014,0
2026-03-16T10:42:41Z,-0.002,10.5714,3.8077,2.9086,37.479,26.668327,10.3943,93.235,9.752,133.283,83.58,9884.767273909894,0.017,0
2026-03-16T10:42:41Z,0.005,10.5687,3.7249,2.8696,37.488,26.675571,10.4087,93.106,9.752,133.4285,82.71,9893.11363109109,0.02,0
2026-03-16T10:42:41Z,0.014,10.5694,3.6926,2.9207,37.512,26.692869,10.4061,93.001,9.752,133.5158,82.031,9908.582631978914,0.024,0
2026-03-16T10:42:41Z,0.021,10.5722,3.717,3.0143,37.504,26.687208,10.3926,92.932,9.752,133.5644,81.815,9901.619403273835,0.026,0
2026-03-16T10:42:41Z,0.025,10.5752,3.7539,2.9773,37.48,26.670539,10.3856,92.827,9.752,133.6723,81.43,9884.42081977673,0.026,0
2026-03-16T10:42:41Z,0.032,10.5768,3.7965,2.7805,37.495,26.681598,10.3656,92.679,9.752,133.7882,80.521,9893.580053379803,0.024,0
2026-03-16T10:42:41Z,0.042,10.5773,3.8333,2.684,37.513,26.694074,10.3525,92.544,9.753,133.8476,79.873,9904.736122748975,0.02,0
