DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-02-23T14:06:14Z,-0.102,4.1932,1.6953,5.5173,40.008,23.360096,11.0742,84.971,7.784,192.7115,280.24,10920.785705051436,0.013,0
2026-02-23T14:06:14Z,-0.1,4.1955,1.7077,5.6369,40.031,23.372626,11.0766,84.967,7.784,191.8889,276.01,10933.65674455771,0.012,0
2026-02-23T14:06:14Z,-0.097,4.1968,1.7013,5.6581,40.011,23.360713,11.0716,84.937,7.785,190.9165,283.57,10918.688645456463,0.012,0
2026-02-23T14:06:14Z,-0.092,4.1957,1.6767,5.5686,39.98,23.34288,11.0734,84.909,7.787,190.3328,287.78,10898.688734107083,0.013,0
2026-02-23T14:06:14Z,-0.089,4.1927,1.6758,5.5115,39.987,23.347251,11.0837,84.886,7.789,190.6817,284.64,10906.145264637706,0.013,0
2026-02-23T14:06:14Z,-0.086,4.1919,1.7073,5.5481,39.993,23.350149,11.0811,84.858,7.791,191.6081,284.38,10910.161217573685,0.012,0
2026-02-23T14:06:14Z,-0.082,4.1918,1.7419,5.6356,39.933,23.314502,11.0755,84.805,7.791,192.3275,283.15,10868.582682674627,0.01,0
2026-02-23T14:06:14Z,-0.079,4.192,1.7368,5.6126,39.903,23.296734,11.0724,84.735,7.792,192.582,284.66,10847.70133811315,0.008,0
2026-02-23T14:06:14Z,-0.078,4.1931,1.7113,5.5428,39.952,23.325559,11.0689,84.68,7.793,192.7065,290.97,10880.47841740989,0.007,0
2026-02-23T14:06:14Z,-0.078,4.1921,1.7166,5.6461,39.987,23.345947,11.0672,84.639,7.794,192.7139,296.71,10905.088718570787,0.007,0
2026-02-23T14:06:14Z,-0.077,4.1906,1.7425,5.7696,39.999,23.353007,11.0613,84.621,7.795,191.8113,308.71,10914.522373864464,0.006,0
2026-02-23T14:06:14Z,-0.075,4.1905,1.7497,5.6696,39.99,23.347512,11.0476,84.612,7.798,190.2251,317.29,10908.170743165578,0.006,0
2026-02-23T14:06:14Z,-0.072,4.191,1.729,5.4955,39.983,23.342915,11.0434,84.57,7.8,189.4526,335.76,10902.40243136466,0.007,0
