DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2025-03-17T10:20:19Z,-0.101,11.0299,1.5373000000000001,4.9697,22.036724,30.599,8.3831,74.713,7.179,207.9114,1026.3,2.2279471356231477,0.003,0
2025-03-17T10:20:19Z,-0.1,11.0235,1.5294,4.9007,22.029941,30.594,8.3448,74.414,7.184,207.2786,965.22,2.227945462200032,0.004,0
2025-03-17T10:20:19Z,-0.098,11.0165,1.5557,4.9063,22.035419,30.609,8.3126,74.14,7.189,207.2762,1087,2.229523544928328,0.005,0
2025-03-17T10:20:19Z,-0.096,11.0098,1.613,4.9695,22.039546,30.623,8.2755,73.864,7.193,207.1083,1166.8,2.2310070247429286,0.007,0
2025-03-17T10:20:19Z,-0.095,11.007,1.6398,4.9819,22.079831,30.688,8.2329,73.582,7.19,207.6578,1121.6,2.23619453645162,0.011,0
2025-03-17T10:20:19Z,-0.095,11.0036,1.6293,4.9195,22.142048,30.783,8.204,73.337,7.184,208.7583,1044.8,2.2437372327597065,0.015,0
2025-03-17T10:20:19Z,-0.092,10.9925,1.6279,4.8984,22.157713,30.813,8.1765,73.176,7.179,209.487,1029.6,2.246727030008411,0.018,0
2025-03-17T10:20:19Z,-0.084,10.9819,1.6479,4.9658,22.142412,30.807,8.1484,73.027,7.176,209.585,1012.6,2.2469052543046324,0.019,0
2025-03-17T10:20:19Z,-0.074,10.9728,1.6638,5.0173,22.147262,30.831,8.1181,72.848,7.175,209.0827,962.39,2.2493119735538962,0.018,0
2025-03-17T10:20:19Z,-0.067,10.9616,1.6624,4.9739,22.152926,30.851,8.088,72.73,7.175,208.6623,1060.7,2.251538344405304,0.015,0
2025-03-17T10:20:19Z,-0.066,10.9549,1.6559,4.8508,22.147469,30.848,8.0764,72.675,7.176,208.804,1576.7,2.251713283967916,0.011,0
2025-03-17T10:20:19Z,-0.067,10.9371,1.659,4.7589,22.144691,30.847,8.0686,72.648,7.177,208.9893,1906.9,2.252717782523633,0.006,0
2025-03-17T10:20:19Z,-0.067,10.91,1.6595,4.7509,22.119336,30.814,8.0437,72.659,7.179,209.0967,1456.4,2.251810447428878,0.002,0
2025-03-17T10:20:19Z,-0.067,10.8974,1.6443,4.7204,22.09454,30.781,8.0361,72.678,7.181,209.5858,1079.4,2.2500201253139718,0.001,0
2025-03-17T10:20:19Z,-0.067,10.896,1.6331,4.6629,22.098523,30.787,8.0332,72.676,7.183,210.9449,1295.4,2.2505700481961126,0.001,0
