DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-23T11:02:57Z,-0.101,12.713,2.1763,2.2462,37.718,28.453229,10.4346,98.62,9.727,143.6045,212.66,10159.516111280578,0.002,0
2026-03-23T11:02:57Z,-0.1,12.7116,2.1716,2.2228,37.714,28.453228,10.4329,98.647,9.728,143.9242,217.03,10160.383011241114,0.002,0
2026-03-23T11:02:57Z,-0.099,12.7106,2.1627,2.2511,37.71,28.451991,10.4355,98.617,9.729,144.1841,215.49,10159.909110351025,0.001,0
2026-03-23T11:02:57Z,-0.099,12.7117,2.1352,2.2815,37.69,28.438268,10.4504,98.546,9.731,144.3377,213.03,10147.09834448959,0.001,0
2026-03-23T11:02:57Z,-0.1,12.7159,2.0803,2.3164,37.658,28.414164,10.4592,98.529,9.731,144.4909,213.13,10123.222724227899,0.001,0
2026-03-23T11:02:57Z,-0.1,12.7194,2.032,2.2976,37.658,28.414267,10.4598,98.589,9.732,144.6599,215.19,10121.152701113508,0.002,0
2026-03-23T11:02:57Z,-0.1,12.7217,2.0342,2.2598,37.692,28.439513,10.4587,98.646,9.734,144.7456,216.91,10142.009605551992,0.004,0
2026-03-23T11:02:57Z,-0.099,12.7233,2.0734,2.3036,37.727,28.465694,10.4436,98.67,9.735,144.2366,213.86,10164.151922596333,0.007,0
2026-03-23T11:02:57Z,-0.098,12.7238,2.0979,2.3823,37.743,28.477112,10.4405,98.66,9.735,143.5816,203.93,10173.940389662594,0.011,0
2026-03-23T11:02:57Z,-0.096,12.7238,2.0807,2.3575,37.711,28.450712,10.4533,98.617,9.736,143.7096,195.78,10150.60097642903,0.013,0
2026-03-23T11:02:57Z,-0.09,12.7236,2.049,2.2432,37.651,28.400199,10.4588,98.563,9.736,144.0641,193.01,10106.161768669514,0.013,0
2026-03-23T11:02:57Z,-0.083,12.723,2.0384,2.1621,37.626,28.373789,10.4614,98.481,9.736,144.3401,193.71,10083.280819764695,0.012,0
2026-03-23T11:02:57Z,-0.079,12.7224,2.0776,2.1616,37.649,28.385095,10.4612,98.346,9.736,144.5512,195.14,10093.59921922633,0.012,0
2026-03-23T11:02:57Z,-0.078,12.7199,2.1569,2.2371,37.684,28.410029,10.4552,98.233,9.736,143.6917,200.1,10117.106262830448,0.015,0
2026-03-23T11:02:57Z,-0.079,12.7125,2.1901,2.2895,37.697,28.42155,10.4517,98.237,9.736,142.2075,199.05,10131.839453238796,0.023,0
2026-03-23T11:02:57Z,-0.079,12.7014,2.1624,2.2489,37.663,28.397541,10.449,98.36,9.733,141.7486,189.85,10117.510783242044,0.036,0
2026-03-23T11:02:57Z,-0.071,12.6924,2.0632,2.2578,37.634,28.373446,10.4326,98.572,9.726,142.0151,187.6,10101.815793351747,0.05,0
2026-03-23T11:02:57Z,-0.053,12.6898,1.8983,2.2948,37.654,28.383941,10.4156,98.824,9.72,142.5048,184.9,10112.67250965083,0.061,0
2026-03-23T11:02:57Z,-0.027,12.6935,1.7909,2.2529,37.677,28.397563,10.4171,99.019,9.716,143.1956,176.05,10122.406002341548,0.067,0
2026-03-23T11:02:57Z,-0.001,12.6994,1.7553,2.2635,37.698,28.411286,10.4297,99.107,9.713,143.5706,171.11,10130.87258737836,0.067,0
2026-03-23T11:02:57Z,0.018,12.6952,1.7261,2.3209,37.714,28.423014,10.4537,99.124,9.71,143.0809,171.4,10143.829021534037,0.06,0
2026-03-23T11:02:57Z,0.029,12.6853,1.6881,2.3318,37.698,28.41251,10.4885,99.114,9.708,141.9201,173.23,10140.67411609744,0.049,0
2026-03-23T11:02:57Z,0.037,12.681,1.6527,2.2928,37.691,28.411138,10.512,99.061,9.707,141.3233,174.72,10142.122825457773,0.038,0
2026-03-23T11:02:57Z,0.044,12.6794,1.624,2.2246,37.677,28.406428,10.5194,98.948,9.707,141.4578,169.55,10138.94995816455,0.03,0
2026-03-23T11:02:57Z,0.047,12.678,1.6148,2.2586,37.607,28.355571,10.5191,98.809,9.705,141.6526,161.36,10094.929109912026,0.027,0
2026-03-23T11:02:57Z,0.051,12.6805,1.6241,2.3625,37.546,28.303657,10.5186,98.669,9.704,141.7859,163.04,10047.706551153353,0.026,0
2026-03-23T11:02:57Z,0.06,12.6866,1.6206,2.3878,37.541,28.286158,10.5138,98.544,9.706,141.9511,169.14,10028.604955954997,0.026,0
2026-03-23T11:02:57Z,0.07,12.6947,1.6061,2.3249,37.54,28.270834,10.4965,98.434,9.709,141.9299,166.53,10010.217036567312,0.027,0
2026-03-23T11:02:57Z,0.078,12.7015,1.599,2.2515,37.523,28.245215,10.4804,98.301,9.711,141.7873,163.56,9983.642915662558,0.029,0
2026-03-23T11:02:57Z,0.082,12.6922,1.6172,2.286,37.52,28.230099,10.4669,98.168,9.711,141.862,170.53,9976.081822919807,0.03,0
2026-03-23T11:02:57Z,0.088,12.6697,1.6428,2.3658,37.521,28.214894,10.4577,98.095,9.711,141.8004,176.55,9976.470811598994,0.029,0
2026-03-23T11:02:57Z,0.098,12.6492,1.6424,2.3629,37.511,28.188215,10.4545,98.065,9.711,141.4733,182.23,9965.599019250107,0.027,0
2026-03-23T11:02:57Z,0.108,12.6348,1.6299,2.2853,37.503,28.161217,10.4426,98.034,9.712,141.3477,197,9950.73710651294,0.025,0
2026-03-23T11:02:57Z,0.113,12.6189,1.6657,2.2469,37.509,28.142148,10.4275,98.002,9.713,142.0891,208.77,9943.718135417865,0.023,0
