DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-04-20T11:39:26Z,-0.138,17.5881,2.819,3.6418,37.268,31.781329,8.5852,88.093,10.379,115.747,377.96,10039.74153332047,0.211,0
2026-04-20T11:39:26Z,-0.088,17.6096,3.0026,3.6913,37.27,31.786939,8.5809,87.056,10.379,115.9546,345.26,10032.007013371593,0.166,0
2026-04-20T11:39:26Z,-0.055,17.6233,3.0287,3.7524,37.258,31.781159,8.5516,86.309,10.38,116.0783,332.89,10019.812406361587,0.121,0
2026-04-20T11:39:26Z,-0.037,17.6298,2.994,3.7311,37.248,31.77488,8.5188,85.67,10.381,116.2113,330.95,10011.285875205036,0.081,0
2026-04-20T11:39:26Z,-0.025,17.6348,2.899,3.6733,37.246,31.774463,8.4034,84.921,10.382,116.3581,308.9,10008.157091634672,0.048,0
2026-04-20T11:39:26Z,-0.019,17.6404,2.8618,3.7019,37.247,31.776126,8.2833,84.036,10.383,116.4763,287.72,10006.307847658454,0.026,0
2026-04-20T11:39:26Z,-0.02,17.6456,2.8857,3.7362,37.268,31.794996,8.2285,82.992,10.383,116.608,291.08,10018.041143411858,0.013,0
2026-04-20T11:39:26Z,-0.023,17.6489,2.9387,3.7117,37.288,31.812297,8.174,81.849,10.382,116.7464,298.16,10029.628535075855,0.006,0
2026-04-20T11:39:26Z,-0.025,17.6516,3.0017,3.6448,37.267,31.794997,8.0997,80.758,10.382,116.8584,291.34,10014.67546479892,0,0
2026-04-20T11:39:26Z,-0.022,17.6529,3.0156,3.645,37.244,31.776137,8.0176,79.732,10.383,116.9297,279.31,9999.312337076333,-0.005,0
2026-04-20T11:39:26Z,-0.017,17.6535,3.0156,3.7485,37.242,31.774578,7.918,78.814,10.384,116.9202,276.96,9997.76695977767,-0.007,0
2026-04-20T11:39:26Z,-0.018,17.6539,3.0356,3.7682,37.243,31.776153,7.7979,78.156,10.384,117.002,297.44,9998.76434362828,-0.007,0
2026-04-20T11:39:26Z,-0.028,17.6543,3.0569,3.6442,37.266,31.795168,7.6974,77.758,10.385,117.145,318.94,10013.293729799962,-0.006,0
2026-04-20T11:39:26Z,-0.036,17.655,3.073,3.548,37.289,31.814183,7.6006,77.56,10.386,117.1864,309.83,10027.667480282505,-0.003,0
2026-04-20T11:39:26Z,-0.036,17.6555,3.081,3.5958,37.291,31.815747000000002,7.5009,77.51,10.386,117.2441,294.53,10028.601635473717,0.001,0
2026-04-20T11:39:26Z,-0.031,17.6556,3.0947,3.7094,37.289,31.814075,7.443,77.514,10.387,117.3256,291.28,10027.246239223181,0.006,0
2026-04-20T11:39:26Z,-0.024,17.6556,3.0978,3.7259,37.265,31.793965,7.4066,77.548,10.388,117.3117,287.65,10011.63069194427,0.011,0
2026-04-20T11:39:26Z,-0.018,17.6554,3.0763,3.624,37.23,31.762914,7.3878,77.678,10.388,117.2485,288.17,9987.661861138276,0.012,0
2026-04-20T11:39:26Z,-0.015,17.6553,3.0594,3.536,37.222,31.755829,7.3887,77.942,10.387,117.2497,293,9982.228218963959,0.009,0
2026-04-20T11:39:26Z,-0.015,17.6547,3.0595,3.5841,37.241,31.771739,7.3894,78.301,10.387,117.326,293.99,9994.893817125,0.005,0
2026-04-20T11:39:26Z,-0.015,17.6539,3.0531,3.7281,37.233,31.764971,7.3898,78.687,10.388,117.3969,294.94,9990.095103980055,0.002,0
2026-04-20T11:39:26Z,-0.016,17.6534,3.0158,3.7395,37.201,31.737426,7.3996,79.02,10.388,117.4189,299.79,9969.0392112366535,0.001,0
2026-04-20T11:39:26Z,-0.018,17.6531,2.9743,3.6198,37.223,31.755884000000002,7.4281,79.238,10.388,117.5058,301.46,9983.500993478385,0.001,0
2026-04-20T11:39:26Z,-0.019,17.6529,2.9683,3.6131,37.273,31.797831,7.4633,79.283,10.388,117.5878,294.78,10016.146039096886,0.002,0
