DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-05-11T10:54:20Z,-0.126,18.0728,6.612,2.6505,37.578,32.391025,8.4957,91.043,9.765,-38.3894,135.99,10240.13397074764,0.158,0
2026-05-11T10:54:20Z,-0.081,18.1159,6.5769,2.5242,37.462,32.248744,8.5092,91.592,9.795,-38.2749,110,10105.323405869574,0.136,0
2026-05-11T10:54:20Z,-0.05,18.1519,6.5766,2.5251,37.396,32.170164,8.5181,92.199,9.82,-37.8048,105.37,10024.670769857781,0.111,0
2026-05-11T10:54:20Z,-0.028,18.1663,6.6079,2.6613,37.362,32.138731,8.5474,92.684,9.846,-37.4373,113.05,9992.559694637539,0.085,0
2026-05-11T10:54:20Z,-0.012,18.0957,6.6226,2.6002,37.332,32.12245,8.5956,92.945,9.871,-37.5317,113.22,10019.323196783693,0.059,0
2026-05-11T10:54:20Z,-0.002,18.0217,6.6209,2.3672,37.286,32.100197,8.6621,92.988,9.897,-37.9136,110.46,10043.49908231515,0.039,0
2026-05-11T10:54:20Z,0.003,18.0019,6.6204,2.2688,37.29,32.12345,8.7333,92.955,9.927,-38.4415,109.48,10072.53999582356,0.024,0
2026-05-11T10:54:20Z,0.005,18.0008,6.6255,2.2989,37.372,32.213308,8.7798,92.937,9.961,-38.9235,109.15,10142.756177815822,0.013,0
2026-05-11T10:54:20Z,0.005,18.013,6.6663,2.3209,37.447,32.298545,8.8055,92.933,9.998,-39.2679,108.49,10202.11667421027,0.006,0
2026-05-11T10:54:20Z,0.005,18.0402,6.7219,2.2624,37.454,32.32936,8.7962,93.401,10.036,-39.2499,107.96,10210.646768441284,0.002,0
2026-05-11T10:54:20Z,0.005,18.0703,6.7321,2.2402,37.43,32.332157,8.7835,95.176,10.071,-39.1364,107.01,10195.717476834554,0,0
2026-05-11T10:54:20Z,0.005,18.0928,6.715,2.2915,37.413,32.332394,8.783,97.866,10.109,-39.4444,106.49,10183.138671646284,-0.002,0
2026-05-11T10:54:20Z,0.005,18.1182,6.6396,2.3357,37.405,32.332244,8.7707,100.001,10.151,-39.532,106.5,10168.640161746942,-0.003,0
2026-05-11T10:54:20Z,0.005,18.1542,6.5031,2.3654,37.403,32.330359,8.7565,101.071,10.193,-39.4207,106.18,10146.844736132023,-0.005,0
2026-05-11T10:54:20Z,0.003,18.1902,6.4128,2.3086,37.381,32.309595,8.9258,101.224,10.233,-39.7342,106.56,10110.543476350213,-0.006,0
