DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-09T11:35:57Z,-0.11,12.8086,0.5737,3.5313,37.903,28.650731,9.7722,93.535,9.754,98.4002,1940.8,10274.993922434207,0.07,0
2026-03-09T11:35:57Z,-0.094,12.7991,0.5731,3.5968,37.933,28.670747,9.771,93.844,9.755,103.1238,1915,10298.746569122854,0.059,0
2026-03-09T11:35:57Z,-0.086,12.795,0.5767,3.566,37.978,28.70074,9.7975,94.058,9.756,108.0476,1868.8,10328.040040018292,0.049,0
2026-03-09T11:35:57Z,-0.081,12.795,0.5755,3.4665,37.98,28.696224,9.8665,94.124,9.759,109.6659,1810.3,10324.014003935537,0.041,0
2026-03-09T11:35:57Z,-0.074,12.7928,0.5583,3.3509,37.966,28.67956,9.9016,94.166,9.761,110.3011,1643,10310.549814402933,0.036,0
2026-03-09T11:35:57Z,-0.063,12.7897,0.5443,3.3294,37.984,28.689543,9.9361,94.392,9.762,105.489,1436.3,10321.394335096395,0.034,0
2026-03-09T11:35:57Z,-0.05,12.7849,0.5641,3.4109,37.988,28.690063,9.9652,94.65,9.763,100.6971,1305.1,10324.878949831465,0.035,0
2026-03-09T11:35:57Z,-0.04,12.7756,0.6057,3.4489,37.986,28.685848,9.9693,94.584,9.764,100.3732,1242.7,10326.976620710528,0.038,0
2026-03-09T11:35:57Z,-0.037,12.7654,0.6235,3.4128,38.013,28.702002,9.9625,94.324,9.765,100.1096,1297.3,10347.828989465255,0.04,0
2026-03-09T11:35:57Z,-0.03,12.7612,0.613,3.3507,38.009,28.695091,9.9901,94.171,9.765,99.8328,1250.6,10344.306618324166,0.041,0
2026-03-09T11:35:57Z,-0.015,12.7596,0.6282,3.4151,37.979,28.665707,10.0494,94.305,9.765,99.8654,1096.5,10319.087338472415,0.041,0
2026-03-09T11:35:57Z,0,12.7551,0.6742,3.5766,37.989,28.663863,10.0255,94.797,9.766,100.1595,996.42,10320.275254910019,0.041,0
2026-03-09T11:35:57Z,0.012,12.75,0.6864,3.5951,38.022,28.672786,9.987,95.292,9.768,100.378,931.49,10331.45136617783,0.038,0
2026-03-09T11:35:57Z,0.022,12.7451,0.6675,3.5366,38.018,28.646717,9.9703,95.332,9.768,100.3561,849.3,10311.276136051503,0.033,0
2026-03-09T11:35:57Z,0.03,12.7387,0.6615,3.5171,38.003,28.602353,9.9734,94.895,9.769,100.2386,717.84,10275.772411762458,0.027,0
2026-03-09T11:35:57Z,0.034,12.7257,0.6731,3.4969,38.026,28.58035,10.0471,94.09,9.771,100.2484,763.41,10264.341100580867,0.023,0
2026-03-09T11:35:57Z,0.035,12.7051,0.6999,3.4279,38.054,28.57092,10.1309,92.952,9.774,100.4742,900.1,10268.85832727057,0.02,0
2026-03-09T11:35:57Z,0.039,12.6782,0.7108,3.3321,38.05,28.551732,10.1335,91.558,9.776,100.8185,906.42,10268.63684825714,0.017,0
2026-03-09T11:35:57Z,0.046,12.6325,0.6959,3.33,38.037,28.538619,10.0916,89.962,9.776,101.1418,915.99,10285.641541237788,0.013,0
2026-03-09T11:35:57Z,0.053,12.572,0.7026,3.4026,38.031,28.539233,10.024,88.303,9.777,101.3718,1031.5,10324.330925366017,0.01,0
2026-03-09T11:35:57Z,0.055,12.5294,0.7339,3.4588,38.046,28.559148,9.9036,86.788,9.778,101.5338,1200.2,10369.213281930819,0.007,0
2026-03-09T11:35:57Z,0.054,12.5115,0.7491,3.4284,38.074,28.589139,9.7622,85.535,9.779,101.7245,1245.1,10407.637865975184,0.005,0
2026-03-09T11:35:57Z,0.051,12.506,0.7376,3.3424,38.059,28.584724,9.5869,84.598,9.78,101.9565,1143.8,10407.162927450368,0.002,0
2026-03-09T11:35:57Z,0.049,12.5154,0.7279,3.3414,38.031,28.569199,9.398,84,9.782,102.1013,988.98,10387.16980070163,0.001,0
2026-03-09T11:35:57Z,0.052,12.5307,0.7395,3.3818,38.053,28.591715,9.2304,83.702,9.784,102.2712,899.67,10397.719034701548,0.001,0
2026-03-09T11:35:57Z,0.055,12.5415,0.7369,3.3527,38.057,28.603257,9.093,83.627,9.785,102.5481,965.54,10401.240832543748,0.002,0
2026-03-09T11:35:57Z,0.055,12.5513,0.7131,3.2976,38.016,28.581912,8.99,83.738,9.786,102.7819,956.7,10375.78083222937,0.003,0
2026-03-09T11:35:57Z,0.054,12.5578,0.7006,3.2621000000000002,38.011,28.587362,8.9262,83.967,9.788,103.0329,788.15,10376.553441011583,0.001,0
2026-03-09T11:35:57Z,0.054,12.5635,0.7106,3.2989,38.022,28.605727,8.8986,84.194,9.788,103.2607,752.6,10389.456509836273,-0.004,0
2026-03-09T11:35:57Z,0.055,12.5756,0.7347,3.4011,38.018,28.613686,8.8868,84.279,9.789,103.3849,997.15,10388.921988530747,-0.006,0
2026-03-09T11:35:57Z,0.054,12.5897,0.7341,3.4049,38.013,28.620181,8.8994,84.186,9.79,103.5879,1217.3,10385.798645644505,-0.006,0
