DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-04-13T11:19:44Z,-0.13,18.7667,1.0407,3.3843,42.622,37.034528,8.3118,91.569,8.551,76.0726,1384.3,13731.68802107368,0.153,0
2026-04-13T11:19:44Z,-0.085,18.5713,1.0376,3.4103,42.624,37.046807,8.4242,91.511,8.599,76.5096,1647.5,13894.122333994901,0.14,0
2026-04-13T11:19:44Z,-0.054,18.4364,1.0495,3.4898,42.5,36.96377,8.5763,91.104,8.645,76.4537,1619.4,13921.641357956467,0.122,0
2026-04-13T11:19:44Z,-0.025,18.4283,1.0676,3.4566,42.485,36.982374,8.5563,90.846,8.687,75.3972,1488.6,13945.458203729502,0.096,0
2026-04-13T11:19:44Z,-0.007,18.4439,1.0996,3.4189,42.35,36.891067,8.6036,90.789,8.725,75.0926,1381.6,13847.656643534432,0.069,0
2026-04-13T11:19:44Z,0.002,18.4432,1.1197,3.3761,41.946,36.557818,8.605,90.609,8.758,76.5562,1409.6,13538.653360865936,0.049,0
2026-04-13T11:19:44Z,0.011,18.478,1.1106,3.3831,41.368,36.062307,8.5266,90.374,8.788,78.7245,1419.9,13061.031857166392,0.033,0
2026-04-13T11:19:44Z,0.018,18.525,1.0983,3.4343,40.775,35.531871,8.4957,90.091,8.818,80.5737,1329.7,12555.669297443585,0.021,0
2026-04-13T11:19:44Z,0.02,18.5533,1.1211,3.4488,40.243,35.030021,8.5091,88.959,8.847,82.1373,1314,12100.943604226519,0.012,0
2026-04-13T11:19:44Z,0.02,18.5758,1.1696,3.4565,39.765,34.562725,8.4786,86.672,8.875,83.6057,1270.8,11690.034724851908,0.007,0
2026-04-13T11:19:44Z,0.02,18.5934,1.1851,3.3906,39.402,34.196181,8.4426,84.931,8.9,85.2504,1188.3,11374.300126940687,0.003,0
2026-04-13T11:19:44Z,0.02,18.5784,1.1667,3.336,39.182,33.960745,8.4522,85.14,8.923,86.8802,1168.3,11190.826199261055,0,0
2026-04-13T11:19:44Z,0.02,18.5237,1.1808,3.4104,39.048,33.809718,8.4015,86.641,8.945,88.169,1163,11101.791043789548,3.8648e-10,0
2026-04-13T11:19:44Z,0.02,18.4532,1.2386,3.4699,38.954,33.702414,8.1043,88.311,8.966,89.217,1153.5,11058.076725025028,4.2513e-9,0
2026-04-13T11:19:44Z,0.02,18.3853,1.2754,3.4067,38.878,33.61496,7.8846,89.582,8.988,89.3131,1124.3,11028.81176346897,4.6764e-8,0
2026-04-13T11:19:44Z,0.02,18.3273,1.2671,3.3305,38.783,33.513617000000004,7.9667,90.261,9.008,88.0404,1104.4,10982.168245079734,4.9845e-8,0
2026-04-13T11:19:44Z,0.02,18.284300000000002,1.2546,3.4024,38.702,33.428708,8.1538,90.383,9.027,86.3054,1105.2,10939.668567331375,4.1507e-8,0
2026-04-13T11:19:44Z,0.02,18.2534,1.2671,3.5236,38.696,33.413071,8.3309,89.966,9.045,85.1123,1091,10945.847110090179,4.105e-7,0
2026-04-13T11:19:44Z,0.02,18.2255,1.2679,3.498,38.75,33.451428,8.4619,88.803,9.063,84.4555,1071.9,10994.023822244468,0,0
2026-04-13T11:19:44Z,0.02,18.1998,1.239,3.3998,38.83,33.51181,8.5283,86.898,9.082,84.1281,1065.3,11059.005937857488,0,0
2026-04-13T11:19:44Z,0.02,18.1811,1.225,3.3275,38.911,33.572145,8.5363,84.65,9.1,84.2525,1049.9,11119.92075108426,0.001,0
2026-04-13T11:19:44Z,0.02,18.1682,1.2159,3.3414,38.965,33.609931,8.5141,82.524,9.117,84.4106,1047.6,11158.94511478337,0.001,0
2026-04-13T11:19:44Z,0.02,18.1583,1.1947,3.4303,39.021,33.651452,8.4076,80.801,9.132,84.4049,1053,11199.277599431727,0.001,0
2026-04-13T11:19:44Z,0.02,18.1485,1.1772,3.4125,39.078,33.693499,8.211,79.5,9.146,84.5274,1033.6,11240.091969654688,0.002,0
2026-04-13T11:19:44Z,0.021,18.1357,1.1547,3.3313,39.067,33.674202,7.9854,78.504,9.159,84.7732,1017.4,11232.200851408965,0.002,0
2026-04-13T11:19:44Z,0.022,18.1228,1.1384,3.3366,39.005,33.608449,7.7761,77.806,9.172,85.1405,1026.3,11186.069155636842,0.002,0
2026-04-13T11:19:44Z,0.022,18.1145,1.1547,3.4085,38.93,33.53291,7.6154,77.495,9.185,85.7848,1051.4,11129.128172698232,0.001,0
2026-04-13T11:19:44Z,0.023,18.1064,1.1857,3.4835,38.853,33.458721,7.5006,77.525,9.197,86.7121,1052.9,11073.330117961494,0.001,0
