DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-09T12:02:30Z,-0.106,13.5789,1.3096,3.1493,37.973,28.974904,9.6957,93.379,9.238,4.8272,226.31,10084.067433565795,0.221,0
2026-03-09T12:02:30Z,-0.042,13.4725,1.3695,3.1392,38.118,29.014363,9.7144,93.5,9.251,5.6454,192.78,10183.028885251057,0.19,0
2026-03-09T12:02:30Z,-0.002,13.3616,1.3739,3.1431,38.451,29.206621,9.7336,93.807,9.265,7.2174,188.63,10420.375960628791,0.149,0
2026-03-09T12:02:30Z,0.02,13.2476,1.3459,3.0938,38.76,29.396486,9.7791,94.372,9.278,16.0044,176.06,10662.356774145312,0.102,0
2026-03-09T12:02:30Z,0.033,13.1449,1.3396,3.0558,38.793,29.407041,9.8035,94.921,9.289,30.9247,166.41,10738.545180156121,0.058,0
2026-03-09T12:02:30Z,0.042,13.0521,1.3312,3.0587,38.599,29.270795,9.8357,95.231,9.302,38.3392,172.72,10675.594828710557,0.023,0
2026-03-09T12:02:30Z,0.046,12.9705,1.2939,3.0611,38.416,29.144635,9.872,95.363,9.314,33.0358,172.64,10614.412467750222,-0.001,0
2026-03-09T12:02:30Z,0.039,12.9033,1.2635,3.1529,38.339,29.08685,9.9674,95.365,9.322,21.7803,172.91,10605.622293226486,-0.013,0
2026-03-09T12:02:30Z,0.024,12.8825,1.2546,3.2114,38.342,29.079568,10.04,95.234,9.327,15.1335,180.37,10612.486868570295,-0.017,0
2026-03-09T12:02:30Z,0.012,12.9151,1.2447,3.1204,38.414,29.120013,10.0566,95.039,9.332,14.3607,186.56,10627.991142929039,-0.015,0
2026-03-09T12:02:30Z,0.007,12.9354,1.2276,3.0433,38.445,29.131839,10.0661,94.869,9.338,14.7596,193.99,10625.54851416628,-0.01,0
2026-03-09T12:02:30Z,0.011,12.9358,1.2057,2.9963,38.318,29.032241,10.0674,94.729,9.345,15.2246,190.43,10535.44219095291,-0.006,0
2026-03-09T12:02:30Z,0.019,12.9211,1.1877,2.9958,38.176,28.930664,10.055,94.695,9.353,15.5942,179.53,10453.65717558669,-0.004,0
2026-03-09T12:02:30Z,0.024,12.8977,1.1931,3.0721,38.138,28.918568,10.032,94.741,9.359,16.0454,176.96,10457.717758957928,-0.004,0
2026-03-09T12:02:30Z,0.019,12.8814,1.2202,3.0987,38.153,28.949441,10.0228,94.621,9.366,16.206,183.65,10495.83135577485,-0.005,0
2026-03-09T12:02:30Z,0.008,12.8749,1.2244,3.0105,38.181,28.986816,10.0046,94.251,9.374,16.0737,190.68,10533.629809069276,-0.006,0
2026-03-09T12:02:30Z,0.002,12.8838,1.1946,2.8938,38.171,28.989915,9.9933,93.617,9.38,16.0805,189.02,10530.708513787686,-0.003,0
2026-03-09T12:02:30Z,0.003,12.9085,1.1675,2.9171,38.156,28.986921,10.0144,92.755,9.385,16.3737,191.47,10512.180587319886,0.005,0
2026-03-09T12:02:30Z,0.007,12.9381,1.1555,3.019,38.183,29.014051,9.9905,91.805,9.391,16.9517,203.42,10517.612526028333,0.015,0
2026-03-09T12:02:30Z,0.013,12.9587,1.1407,2.9984,38.159,29.000803,9.9478,90.696,9.397,17.6481,201.79,10492.547485676043,0.02,0
2026-03-09T12:02:30Z,0.025,12.9721,1.1213,2.9072,38.095,28.953598,9.8828,89.397,9.403,18.3411,182.85,10441.75190640229,0.018,0
2026-03-09T12:02:30Z,0.038,12.9822,1.1291,2.9069,38.095,28.950739,9.7728,88.105,9.409,18.8783,173.62,10432.78587685727,0.013,0
2026-03-09T12:02:30Z,0.039,12.9914,1.1678,2.9943,38.123,28.966233,9.6823,86.999,9.415,19.0671,186.03,10440.786091038006,0.008,0
2026-03-09T12:02:30Z,0.032,12.9985,1.2063,3.0413,38.111,28.950642,9.5652,86.064,9.422,19.3333,198.42,10422.3660897799,0.004,0
2026-03-09T12:02:30Z,0.027,13.0007,1.2123,2.997,38.122,28.952519,9.4179,85.234,9.428,19.8595,198.87,10422.646818364568,0.002,0
2026-03-09T12:02:30Z,0.026,12.9953,1.1902,2.937,38.18,28.988912,9.274,84.539,9.434,20.3531,199.61,10458.577321168854,0.005,0
2026-03-09T12:02:30Z,0.028,12.9869,1.1891,2.9657,38.215,29.010086,9.1614,84.026,9.44,20.7416,201.36,10482.874424724198,0.011,0
2026-03-09T12:02:30Z,0.035,12.9799,1.2161,3.0706,38.23,29.018235,9.0701,83.7,9.444,21.0283,201.59,10494.641706056771,0.017,0
2026-03-09T12:02:30Z,0.044,12.971,1.2334,3.0776,38.24,29.023999,8.9799,83.521,9.449,21.2383,199.03,10505.495816457702,0.022,0
2026-03-09T12:02:30Z,0.051,12.9606,1.2236,2.9821,38.232,29.016352,8.9079,83.46,9.454,21.4749,192.03,10505.281492018956,0.023,0
2026-03-09T12:02:30Z,0.056,12.9525,1.2387,2.9746,38.199,28.989201,8.8544,83.525,9.456,21.8244,190.73,10486.09938162838,0.02,0
2026-03-09T12:02:30Z,0.061,12.948,1.3076,3.0565,38.149,28.949431,8.8233,83.634,9.459,22.3658,191.96,10453.341299228568,0.015,0
2026-03-09T12:02:30Z,0.065,12.9465,1.3413,3.05,38.109,28.916082,8.8068,83.66,9.464,23.0307,185.8,10424.474256031252,0.008,0
2026-03-09T12:02:30Z,0.069,12.9443,1.321,2.9291,38.098,28.903126,8.7981,83.541,9.47,23.5827,179.65,10414.297191032852,0.003,0
2026-03-09T12:02:30Z,0.069,12.9419,1.3207,2.8933,38.128,28.919634,8.8085,83.249,9.475,23.9641,177.16,10430.566852271724,-0.001,0
2026-03-09T12:02:30Z,0.064,12.9392,1.3537,3.0266,38.147,28.925386,8.8287,82.866,9.479,24.2862,173.61,10437.424044098136,-0.003,0
2026-03-09T12:02:30Z,0.059,12.9365,1.3872,3.1746,38.136,28.909231,8.8303,82.496,9.483,24.7237,170.59,10424.696414777649,-0.003,0
2026-03-09T12:02:30Z,0.058,12.9324,1.3844,3.1795,38.149,28.914582,8.8236,82.131,9.487,25.2107,172.45,10432.081626972753,-0.002,0
2026-03-09T12:02:30Z,0.061,12.9217,1.3201,3.0865,38.168,28.926652,8.7898,81.781,9.49,25.6132,177.64,10449.681148132726,0.001,0
2026-03-09T12:02:30Z,0.063,12.9082,1.2344,3.0743,38.171,28.928306,8.7458,81.564,9.495,26.0635,182.99,10459.756141874983,0.003,0
2026-03-09T12:02:30Z,0.063,12.8987,1.1978,3.1353,38.181,28.934582,8.7119,81.611,9.498,26.6105,186.07,10471.43842189807,0.005,0
2026-03-09T12:02:30Z,0.064,12.893,1.2015,3.174,38.189,28.939098,8.6743,81.927,9.501,27.1516,185.66,10479.127754145027,0.006,0
2026-03-09T12:02:30Z,0.066,12.8903,1.2047,3.1321,38.167,28.919485,8.6329,82.429,9.505,27.5298,184.23,10463.253332905422,0.007,0
2026-03-09T12:02:30Z,0.067,12.8895,1.2027,3.0395,38.128,28.887724,8.6028,83.013,9.509,27.7413,182.09,10435.303466594602,0.009,0
2026-03-09T12:02:30Z,0.069,12.8887,1.2106,3.0447,38.112,28.872221,8.6094,83.558,9.512,27.9028,177.86,10421.937394619546,0.011,0
2026-03-09T12:02:30Z,0.074,12.8865,1.2169,3.0584,38.099,28.858902,8.6465,83.963,9.514,28.1048,173.87,10411.42152569131,0.011,0
2026-03-09T12:02:30Z,0.079,12.8828,1.2034,3.0002,38.097,28.853542,8.7039,84.222,9.516,28.5496,173.32,10408.975218818987,0.01,0
2026-03-09T12:02:30Z,0.082,12.8795,1.1975,2.9561,38.125,28.87083,8.7711,84.395,9.519,29.1509,174.9,10426.533574750483,0.007,0
2026-03-09T12:02:30Z,0.083,12.8752,1.2295,2.9691,38.14,28.877645,8.8339,84.515,9.523,29.6095,176.78,10435.367662366258,0.004,0
2026-03-09T12:02:30Z,0.083,12.8698,1.2738,3.0547,38.138,28.872499,8.8785,84.642,9.527,29.9652,179.61,10434.191725805022,0,0
2026-03-09T12:02:30Z,0.081,12.8652,1.2833,3.0695,38.14,28.872035,8.9021,84.869,9.53,30.2685,183.28,10436.701112176834,-0.004,0
2026-03-09T12:02:30Z,0.078,12.8599,1.2453,2.9765,38.142,28.872035,8.9222,85.209,9.533,30.5235,186.51,10440.072535032114,-0.006,0
2026-03-09T12:02:30Z,0.077,12.8534,1.2048,2.9551,38.145,28.872498,8.9342,85.579,9.536,30.8118,187.71,10444.624264188573,-0.008,0
2026-03-09T12:02:30Z,0.076,12.8493,1.2015,3.0491,38.154,28.877635,8.9426,85.872,9.539,31.259,188.11,10451.84256736075,-0.01,0
2026-03-09T12:02:30Z,0.074,12.8474,1.2143,3.1235,38.148,28.870717,8.9672,86.03,9.542,31.886,188.58,10446.847490497692,-0.01,0
