DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2026-03-30T10:25:26Z,-0.103,11.513,4.4634,2.6989,51.057,37.305916,9.8027,86.392,8.817,157.6868,120.04,21607.95851288992,0.124,0
2026-03-30T10:25:26Z,-0.056,11.5096,4.5721,2.7373,47.271,34.578117,9.6639,87.323,8.82,157.9195,120.27,17836.60369892535,0.117,0
2026-03-30T10:25:26Z,-0.02,11.5034,4.6507,2.8244,44.685,32.717427,9.5505,88.948,8.831,158.6735,110.93,15523.16826678165,0.104,0
2026-03-30T10:25:26Z,0.004,11.4993,4.6487,2.8301,43.783,32.066356999999996,9.4296,90.161,8.846,158.8868,94.955,14762.625578225963,0.084,0
2026-03-30T10:25:26Z,0.017,11.524,4.6227,2.7723,43.317,31.718014,9.3485,90.699,8.863,159.2077,89.369,14341.034963705944,0.061,0
2026-03-30T10:25:26Z,0.023,11.5786,4.6433,2.7742,42.501,31.106632,9.4635,90.759,8.883,159.6279,91.878,13611.205478295142,0.042,0
2026-03-30T10:25:26Z,0.028,11.6174,4.6991,2.819,41.534,30.383523,9.7034,90.544,8.905,160.612,91.465,12802.093328774123,0.032,0
2026-03-30T10:25:26Z,0.032,11.6213,4.7227,2.8705,41.054,30.016349,9.8246,90.26,8.924,162.3303,89.335,12416.100886253005,0.033,0
2026-03-30T10:25:26Z,0.037,11.6114,4.712,2.8491,40.924,29.902322,9.8781,90.008,8.935,162.8515,88.313,12306.348679403163,0.04,0
2026-03-30T10:25:26Z,0.045,11.5924,4.6945,2.7313,40.591,29.639139,9.8838,89.686,8.944,162.1816,86.546,12052.25318538332,0.049,0
2026-03-30T10:25:26Z,0.063,11.5717,4.6868,2.7104,40.249,29.371511,9.8514,88.582,8.953,161.7167,83.21,11798.063044060265,0.055,0
2026-03-30T10:25:26Z,0.085,11.5574,4.6935,2.8017,40.128,29.267165,9.8264,86.48,8.963,161.0159,80.895,11704.381482796683,0.059,0
2026-03-30T10:25:26Z,0.104,11.5318,4.7008,2.8439,40.06,29.20209,9.7964,84.902,8.974,160.0749,79.13,11658.354517079435,0.059,0
2026-03-30T10:25:26Z,0.119,11.5044,4.6997,2.7426,40.013,29.155549,9.8,84.971,8.986,159.5454,77.769,11632.101750731219,0.052,0
